name_and_description,price,goodfortv
"Dixie Everyday Paper Plates,10 1/16in Plate, 220 Count, Amazon, 5 Packs of 44 Plates, Dinner Size Printed Disposable Plates",$71.00,0
Blackstone Hard Cover Grill Accessories,$69.99,0
Cuisinart CGS-134T Grilling Tools and Grill Gloves,$7.65,0
"Command Mini Light Clips, Clear, Decorate Damage Free, Hangs up to 90 feet of lights, Value Pack",$6.68,0
"Impact Grade Socket Adapter/Extension Set Turns Power Drill Into High Speed Nut Driver,1/4-Inch Hex Shank to Drive for Adapters to Use with Drill Chucks, Sizes 1/4in 3/8in 1/2in, Cr-V, 3-Piece",$12.99,0
Collapsible Reusable Straws Stainless Steel Drinking Straws Premium Food-Grade Foldable Silicone Straw 2 Pack (Black/Pink),$9.17,0
"Rubbermaid LunchBlox Lunch Bag, Small, Black Etch 1813500",$16.12,0
Kitchen IQ Edge Grip 2 Stage Knife Sharpener,$64.98,0
Nordic Ware 64702 Microwave 2 Cavity Egg Poacher,$5.94,0
Hyperbiotics PRO-15 Probiotics60 Daily Time Release Pearls Digestive Supplement Formula15x More Survivability Than CapsulesPatented Delivery TechnologyEasy to Swallow,$24.95,0
"Murphy's Mosquito Sticks - All Natural Insect Repellent Incense Sticks - Bamboo Infused with Citronella, Lemongrass & Rosemary - 12 Per Tube",$11.95,0
"Bloem 2 Gallon Light Weight Traditional Watering Can, Slate Resin",$8.99,0
"Flowmist Solar Spotlight, 11 LED Waterproof Solar Landscape Light Solar Lights Outdoor, Auto On/Off for Patio Pool Yard, Driveway",$26.99,0
"TheFitLife Flexible and Expandable Garden Hose - Strongest Triple Latex Core with 3/4in Solid Brass Fittings Free 8 Function Spray Nozzle, Easy Storage Kink Free Water Hose",$28.86,0
"TIKI Brand 66-Inch Island King Large Flame Torch, Gunmetal Finish",$12.43,0
"TIKI Brand Pineapple Glass Table Torch, White (Set of 3)",$14.99,0
Presto 03510 Ceramic FlipSide Belgian Waffle Maker,$39.90,0
BLACK+DECKER LDX120C 20V MAX Lithium Ion Drill / Driver,$44.00,0
Freeman FATDTI Digital Tire Inflator with LED Pressure Gauge,$14.70,0
Eye Cream Moisturizer (1.7oz) 94% Natural Anti Aging Skin Care,$19.99,0
"Wampumtuk 1. 1. Dad, You're A Model, Father's Day, Very Special, Strong, Huge Heart, Donald Trump, 11 Ounces Funny Coffee Mug, White",$9.40,0
"Pre-Seasoned Cast Iron Skillet 2-Piece Set (8-Inch and 10-Inch) Oven Safe Cookware | 2 Heat-Resistant Holders | Indoor and Outdoor Use | Grill, Stovetop, Induction Safe",$29.99,0
Collapsible Reusable Straws Stainless Steel Drinking Straws Premium Food-Grade Foldable Silicone Straw 2 Pack,$15.99,0
"Holmes Window Fan with with Twin 6-Inch Reversible Airflow Blades, White",$21.49,0
Hydro Flask 18 oz Water Bottle | Stainless Steel & Vacuum Insulated | Standard Mouth with Leak Proof Flex Cap | Black,$29.95,0
Mercer Culinary Ultimate White 6-Inch Boning Knife,$8.95,0
"Bug Bite Thing Suction Tool, Poison Remover - Bug Bites and Bee/Wasp Stings, Natural Insect Bite Relief, Chemical Free",$9.95,0
"Dixie Everyday Paper Plates,10 1/16in Plate, 220 Count, Amazon, 5 Packs of 44 Plates, Dinner Size Printed Disposable Plates",$33.00,0
Tiki Brand Citronella Scented Torch Fuel,$15.50,0
Besiter Expandable Garden Hose - 50ft Lightweight Flexible Water Hose with 3/4in Heavy Duty Brass Connectors & Shut Off Valve - Extra Strength Fabric Cover with 8 Function Zinc Alloy Spray Nozzle,$33.99,0
"YIWER Flameless Candles, 4in 5in 6in Set of 3 Real Wax Not Plastic Pillars, Include Realistic Dancing LED Flames and 10-Key Remote Control with 2/4/6/8-hours Timer Function, 300+ Hours (3, Ivory)",$13.99,0
"Makita B-35112 Impact Gold Torsion Magnetic Insert Bit Set, 11-Piece",$10.24,0
Bessey BPC-H12 1/2-Inch H Style Pipe Clamps,$9.99,0
Makita B-35097 Impact Gold Ultra-Magnetic Torsion Insert Bit Holder,$6.21,0
SE Illuminated Dual Lens Flip-In Head Magnifier,$12.53,0
40 Pcs Hair Scrunchies Velvet Elastic Hair Bands Scrunchy Hair Ties Ropes Scrunchie for Women or Girls Hair Accessories - 40 Assorted Colors,$9.99,0
"Secret Antiperspirant Deodorant for Women, Clinical Strength Soft Solid, Clean Lavender Scent, 2.6 Oz",$6.23,0
"Mrs. Meyer's - Liquid Hand Soap Refill, Basil - 33 Ounce",$56.00,0
"Plastic Funnel, Set of 3",$7.98,0
Collapsible Reusable Straws Stainless Steel Drinking Straws Premium Food-Grade Foldable Silicone Straw 2 Pack,$16.99,0
"Unbreakable&Durable Stemless Wine Glasses Insulated Wine Tumbler with Lid,12oz Stainless Steel Double Wall Travel Vacuum Cup,Heat Insulation Cold Insulation for Coffee,Wine,Cocktails,Ice Cream(Pink)",$9.99,0
Takeya Originals Vacuum-Insulated Stainless-Steel Water Bottle,$19.99,0
Honeywell Fan,$49.98,0
Holmes Window Fan with Reversible Airflow Blades,$44.99,0
YETI Rambler 30 oz Stainless Steel Vacuum Insulated Tumbler w/MagSlider Lid,$34.99,0
"Tide Free and Gentle HE Laundry Detergent Liquid, 100 oz, 64 Loads, Unscented and Hypoallergenic for Sensitive Skin, Free and Clear of Dyes and Perfumes (Packaging May Vary)",$11.99,0
"Cambridge Mosquito Repellent Patio Shield Lantern; 15-Foot Zone of Protection Effectively Repels Mosquitoes; Functions as Lantern and/or Repellent; Ideal for The Deck, Patio or Back Yard",$23.82,0
"Wagner's 62059 Greatest Variety Blend Deluxe, 16-Pound Bag",$19.98,0
"DreamColor 16.4ft LED Strip Lights, MINGER WiFi Wireless Smart Phone Controlled Light Strip 5050 LED Lights Sync to Music, Work with Amazon Alexa, Google Assistant Android iOS (Not Support 5G WiFi)",$49.99,0
"Sedhoom Milk Frother Handheld, Travel Coffee Frother, Frother Battery Operated, Foam Maker with both Single and Double Whisks, Silver",$12.56,0
Snug Flask for Kids - Vacuum Insulated Water Bottle with Straw,$13.50,0
Collapsible Reusable Straws Stainless Steel Drinking Straws Premium Food-Grade Foldable Silicone Straw 2 Pack,$15.99,0
Popsicle Molds Set - BPA Free - 6 Ice Pop Makers + 1 Extra Mold + Silicone Funnel + Cleaning Brush + Recipes E-book - by Lebice,$8.99,0
Stasher Reusable Silicone Food Bag,$13.99,0
"UPGRADED Ultrasonic Pest Repeller Wall Plug-in - Most Effective 2019 Electromagnetic & Ionic Indoor Anti Mouse, Ant, Mosquito, Cockroach Control - Safe & Quiet Device, Night Light - 2000 Sq. Ft (1)",$29.95,0
"XLUX 3-in-1 Soil Test Sensor Meter Kit for Moisture, Light & pH, for Home and Garden, Lawn, Farm, Plants, Herbs & Gardening Tools, Indoor/Outdoors Plant Care",$11.99,0
"Cutter Backyard Bug Control Outdoor Fogger, 2/16-Ounce",$8.79,0
"Moonrays 91515 Solar-Powered Outdoor LED Light Garden Dcor, Beautifully Painted Polyresin Turtles on a Log, 3 Amber LEDs And 1 AA NiCd Rechargeable Battery (Included) 11.02W x 5.51H inches",$11.89,0
DEWALT DCL050 20V Max LED Hand Held Area Light (Bare Tool),$46.00,0
"Plackers Micro Mint Dental Floss Picks, 90 Count (Pack of 3)",$7.47,0
Coppertone ULTRA GUARD Sunscreen Lotion Broad Spectrum SPF 70 (8 Fluid Ounce) (Packaging may vary),$7.97,0
Asobu Frosty Beer 2 Go Vacuum Insulated Double Walled Stainless Steel Beer Bottle and Can Cooler with Beer Opener,$29.99,0
"Berry Ave Broom Holder Wall Mount and Garden Tool Organizer, Closet Storage, Kitchen Rack, Home Organization and Garage Organizer for Rake or Mop Handles Up to 1.25-Inches, Hanger Plus 6 Hooks",$11.97,0
"Collapsible Reusable Stainless Steel Straw, Foldable Drinking Straws Food-Grade Portable Straw Set with Hard Case Holder Cleaning Brush Keyring for Travel, Household, Outdoor (Blue and Pink)",$6.86,0
"Arishine Fungus Treatment, Fungus Stop, Anti Fungus Nail Treatment, Effective Against Nail Fungus, Anti Fungal Nail Solution, Toenails and Fingernails Solution (2 Pack)",$18.99,0
"Sambucus Elderberry Gummies Herbal Supplements, 60 Count",$35.00,0
"Cutter Backyard Bug Control Outdoor Fogger, 16-Ounce",$5.86,0
hth Pool Shock Super Shock Treatment 6 count 6lbs (52008),$19.74,0
Chicago Power Tools 63558 220-Piece Rotary Tool Set,$49.95,0
"Philips Sonicare ProtectiveClean 4100 Plaque Control, Rechargeable electric toothbrush with pressure sensor.",$39.95,0
BottleKeeper - The Standard 2.0 - The Original Stainless Steel Bottle Holder and Insulator to Keep Your Beer Colder,$35.36,0
Ozera Reusable Popsicle Molds Ice Pop Molds Maker - Set of 6 - With Silicone Funnel & Cleaning Brush - Assorted Colors,$10.99,0
"Biscaynebay Wrap Around Bed Skirts Elastic Dust Ruffles, Easy Fit Wrinkle and Fade Resistant Silky Luxrious Fabric Solid Color and Printed, 15 Inch DRO",$14.99,0
"Sambucus Elderberry Gummies Herbal Supplements, 60 Count",$35.00,0
"Arm & Hammer Baking Soda, 5 Lbs",$19.00,0
"Febreze Air Freshener, 2 Gain Original and 2 Gain Island Fresh scents (4 Count, 8.8 fl oz)",$11.88,0
"BONIDE PRODUCTS INC Bonide 022 Ready-to-Use Neem Oil, 32-Ounce, 1 Qt.",$9.97,0
Cutter Citro Guard Candle,$39.99,0
Bug Soother Bug Repellent 8 Oz Natural,$11.66,0
"Adams Manufacturing 88500-16-3735 Plastic Quik-Fold Side Table Cherry Red, Set of 2 + Free 84 inch Round Tablecloth",$52.57,0
"String Lights, Lampat 25Ft G40 Globe String Lights with Bulbs-UL Listd for Indoor/Outdoor Commercial Decor",$16.99,0
Tourna Mesh Carry Bag of 18 Tennis Balls,$14.67,0
Lifetime 280094 Kid's Picnic Table,$63.82,0
"Cali White Vegan Teeth WHITENING KIT with LED Light, Made in USA, Natural & Organic Peroxide Gel, Professional Dental Whitener, Best Home HISMILE System: 2 X 5mL Syringes, Custom Trays, Retainer Case",$34.98,0
MasterMedi Tongue Scraper Cleaner Surgical Grade Stainless Steel Tongue Brush Dental Kit Professional Eliminate Bad Breath With Non-synthetic Grip (Set of 2),$9.99,0
"Kitch Ice Tray Easy Release White Ice Cube Trays, 16 Cube (Pack of 2)",$6.95,0
"Annvchi 14 Pieces Silicone Cooking Utensils Kitchen Utensil Set with Holder, Acacia Wooden Cooking Tool Turner Tongs Spatula Spoon for Nonstick Cookware - Best Kitchen Tools Gadgets (Orange)",$19.99,0
"Swiffer Sweeper Dry Mop Refills for Floor Mopping and Cleaning, All Purpose Floor Cleaning Product, Unscented, 52 Count",$33.00,0
HYRIXDIRECT Garden Hose Lightweight Durable Flexible Water Hose with 3/4 Nozzle Solid Brass Connector and High Pressure Water Spray Nozzle Expanding Hoses (50 Ft),$35.99,0
"Kidde FA110 Multi Purpose Fire Extinguisher 1A10BC, 1 Pack",$14.84,0
Genuine Original Oral-B Braun Precision Clean Replacement Rechargeable Toothbrush Heads (10 Count),$26.70,0
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, Light, 0.2 fl. oz.",$7.49,0
"Schick Silk Touch-Up Multipurpose Exfoliating Dermaplaning Tool, Eyebrow Razor, and Facial Razor with Precision Cover, 3 Count",$23.00,0
"15 Pcs Reusable Mesh Produce Bags, Gogooda 3 Size Lightweight Washable and See Through Produce Mesh Bags with Drawstring, Toggle Tare Weight Color Tag",$14.99,0
Best GE MWF Refrigerator Water Filter Smartwater Compatible Cartridge,$18.99,0
New Star Foodservice | Measuring Cup & Spoons Sets,$9.97,0
Vantic Telescopic Reusable Straws - Portable Stainless Steel Metal Drinking Straw with Travel Case & Cleaning Brush,$12.99,0
"Collapsible Reusable Stainless Steel Straw, Foldable Drinking Straws Food-Grade Portable Straw Set with Hard Case Holder Cleaning Brush Keyring for Travel, Household, Outdoor (Black and Blue)",$9.20,0
"Coffee Gator Stainless Steel Container - Canister with co2 Valve, Scoop and Travel Jar - Medium, Blue",$29.97,0
"Holikme 14Piece Drill Brush Attachments Set, Blue Scrub Pads & Sponge, Power Scrubber Brush with Extend Long Attachment All purpose Clean for Grout, Tiles, Sinks, Bathtub, Bathroom, Kitchen & Autom",$23.99,0
"Large French Press Coffee Maker  Vacuum Insulated Stainless Steel - Green, 34 ounce",$39.99,0
Coffee Gator Pour Over Coffee Maker - All in One Paperless Travel Brewer (Red),$29.99,0
"Coffee Gator Stainless Steel Container - Canister with co2 Valve and Scoop (Blue, Large)",$29.99,0
BrMate Hopsulator Slim Double-walled Stainless Steel Insulated Can Cooler for 12 Oz Slim Cans (Matte Gray),$19.99,0
"Energizer 2032 Lithium Coin Battery, 6 Pack",$48.00,0
BUGGINS Natural Insect Repellent 0% DEET,$8.95,0
"Osmocote Flower and Vegetable Smart-Release Plant Food, 1-Pound (Plant Fertilizer)",$5.48,0
Swimline 8051SL Leaf Skimmer with 48in Adjustable Aluminum Telescopic Pole,$13.98,0
"BYUEE Gardening Tool Set, 6 Pieces Garden Hand Tools Gifts for Gardener (Black)",$16.99,0
"FounTec Algaecide and Clarifier, 8 oz. Bottle",$11.98,0
"Nite Ize CamJam Cord Tightener 2 Pack With 8FT of Paracord, Lightweight Plastic Tie Down Cam Mechanism With Carabiner Clip + Cord",$5.35,0
"La Roche-Posay Anthelios Mineral Sunscreen SPF 50, Gentle Lotion",$22.69,0
"Honest Beauty Lip Crayon-Lush Sheer, Sherbert | Sheer Color & Subtle Shine with Coconut Oil & Shea Butter | Paraben Free, Silicone Free, Dermatologist Tested, Cruelty Free | 0.105 oz.",$12.99,0
OXO Good Grips Cherry and Olive Pitter,$12.98,0
"Reusable Grocery Shopping Bags Foldable with Pouch, Pack of 4 Heavy Duty Nylon Cloth Reusable Bags for Groceries, Shopping Trip",$9.99,0
"Intex Krystal Clear Cartridge Filter Pump for Above Ground Pools, 1000 GPH Pump Flow Rate, 110-120V with GFCI",$39.99,0
"gonicc 8in Professional Premium Titanium Bypass Pruning Shears (GPPS-1003), Hand Pruners, Garden Clippers.",$18.95,0
"G128  American Flag | Various Sizes | 210D Embroidered Stars, Sewn Stripes, Brass Grommets",$15.95,0
BUG SOOTHER All Natural Bonus Pack - Multi-Pack Includes Free Bonus 1 oz. Travel Size.,$24.99,0
"Magnetic Screen Door - Self Sealing, Heavy Duty, Hands Free Mesh Partition Keeps Bugs Out - Pet and Kid Friendly - Patent Pending Keep Open Feature - 38in x 83in - by Augo",$14.95,0
"Oak Leaf Outdoor Solar String Lights, 41ft 100LED Solar Rope Lights Outdoor Lighting Rope,Waterproof Copper Wire Rope String Light with Solar Panel for Outdoor Indoor Home Garden Patio Parties",$19.99,0
"ORIA Screwdriver Set, Magnetic Driver Kit, Professional Repair Tool Kit, 60 in 1 with 56 Bits Precision Screwdriver Kit, Flexible Shaft, for 8, 8 Plus/Smartphone/Game Console/Tablet/PC",$15.99,0
OPI Nail Envy Nail Strengthener,$17.95,0
"2 Pack Collapsible Reusable Straw, Composed of Stainless Steel and Food-grade Silicone, Portable Set with Hard Case Holder and Cleaning Brush, For Party, Travel, Household, Outdoor, etc.",$8.53,0
"Nurse Hatty - Ketone Strips - Made in U.S.A. - High Performance Keto Test Strips Perfect for Ketogenic, Low Carb, Atkins & Paleo Diets + Free 38pg. eBook Education (100ct. + 50 Free)",$6.95,0
Aquaphor Baby Healing Ointment Advanced Therapy Skin Protectant,$7.00,0
"Kleenex Ultra Soft Facial Tissues, 4 Cube Boxes, 65 Tissues per Box (260 Tissues Total)",$5.97,0
"TW Lighting IVY-40BK The IVY LED Desk Lamp with USB Port, 3-Way Touch Switch, Black",$14.99,0
"Arm & Hammer Advance White Extreme Whitening with Stain Defense, Fresh Mint, 6 oz Twin Pack (Packaging May Vary)",$13.00,0
"Schick Silk Touch-Up Multipurpose Exfoliating Dermaplaning Tool, Eyebrow Razor, and Facial Razor with Precision Cover, 3 Count",$12.00,0
Srise Lunch Box Insulated Lunch Bag For Men & Women Meal Prep Lunch Tote Boxes,$13.88,0
OXO Good Grips 2 Piece Cutting Board Set,$19.99,0
"KitchenAid All Purpose Kitchen Shears , Amethyst",$13.00,0
Takeya Originals Vacuum-Insulated Stainless-Steel Water Bottle,$19.99,0
"Amazer Shower Curtain, Thick Bathroom Shower Curtains No Smell with Grommet Holes",$10.99,0
Cutter Citro Guard Candle,$9.99,0
Anley Rainbow Flags,$6.95,0
First Nature 3055 32-ounce Hummingbird Feeder,$23.49,0
"Miracle-Gro 3001910 Shake 'N Feed All Purpose Continuous Release Plant Food, Two (2) 4.5 LB Jugs (9.0 LB in Total)",$54.95,0
"Old Spice Men's Body Wash, Swagger Scent, Red Collection 16 Fluid Ounce (Pack of 6)",$20.53,0
Chloven 45 Pcs Hair Scrunchies Velvet Elastics Bobbles Hair Bands Scrunchy Hair Tie Ropes Scrunchie for Women Girls Hair Accessories- 45 Assorted Colors Scrunchies,$9.99,0
OXO Good Grips Swivel Peeler,$9.95,0
"Battery Operated Clip on Stroller Fan - Mini Portable Desk Fan with Rechargeable 4400mA Battery Operated Fan for Baby Stroller, Outdoor Activities (Max 40Hours)",$23.99,0
Babycakes Mini Cake Pop Maker,$12.99,0
"Downy April Fresh Fabric Softener Dryer Sheets, 240 count",$9.19,0
"Twinkle Star Pressure Washer Spray Nozzle Tips Multiple Degrees, 1/4 INCH (2.5 GPM)",$6.99,0
"Adams Manufacturing 88500-16-3735 Plastic Quik-Fold Side Table Brown, Set of 2 + Free 84 inch Round Tablecloth",$59.55,0
"[UPGRADED 2019] Garden Hose Expandable - Superior 3750D | 4-Layers Latex | Extra-Strong Brass Connectors | 10-Way Durable Zinc Water Spray Nozzle, 2-Way Pocket Flexible Splitter (50FT Hose Only)",$34.95,0
"Miracle-Gro 3001910 Shake 'N Feed All Purpose Continuous Release Plant Food, Two (2) 4.5 LB Jugs (9.0 LB in Total)",$54.95,0
"Suptikes Door Draft Stopper Under Door Seal for Exterior/Interior Doors, Door Sweep Strip Under Door Draft Blocker, Soundproof Door Bottom Weather Stripping, 2in W x 39in L, White",$8.99,0
"Neutrogena Sport Face Oil-Free Lotion Sunscreen with Broad Spectrum SPF 70+, Sweatproof & Waterproof Active Sunscreen, 2.5 fl. oz",$8.59,0
"Burt's Bees Aloe and Coconut Oil After Sun Soother, Sunburn Relief Lotion - 6 Ounce Bottle",$6.68,0
"Neutrogena Beach Defense Body Spray Sunscreen with Broad Spectrum SPF 70, Water-Resistant and Oil-Free Sun Protection, 6.5 oz",$8.79,0
"Sun Bum Original Moisturizing Sunscreen SPF 50 Lotion - Broad Spectrum UVA/UVB - Water Resistant & Non-Greasy Protection, Hypoallergenic, Paraben Free, Gluten Free - SPF 50 - 8 oz. Bottle - 1 Count",$11.99,0
"AquaSonic DUO - Dual Handle Ultra Whitening Rechargeable Electric ToothBrushes - 40,000 VPM Motor & Wireless Charging - 3 Modes with Smart Timers - 10 DuPont Brush Heads & 2 Travel Cases Included",$48.95,0
"AquaSonic Black Series Ultra Whitening Toothbrush - 8 DuPont Brush Heads & Travel Case Included - Ultra Sonic 40,000 VPM Motor & Wireless Charging - 4 Modes w Smart Timer - Modern Electric Toothbrush",$36.95,0
Pyrex Prepware 1-Quart Glass Mixing Bowl,$13.00,0
OXO Good Grips Silicone Sink Strainer,$7.96,0
RTIC Travel to Go 20 oz 30 oz and 40 oz Tumbler,$14.95,0
(Pack of 6) Intex 29000E/59900E Easy Set Pool Replacement Type A or C Filter Cartridge,$24.99,0
"AmazonBasics Room-Darkening Blackout Curtain Set with Grommets - 42in x 63in, Black",$7.99,0
Fairmount Minerals Pool Filter Sand #20 Grade Silica Sand - 50 lbs.,$27.99,0
"Intex Swim Center Family Inflatable Pool, 103in X 69in X 22in, for Ages 6+",$21.29,0
"Homitt 7105 Grill Cover, 600D Oxford Fabric 30-inch BBQ Grill Cover with UV and PVC Coating for Water Resistant, Wind Resistant and UV Resistant",$17.99,0
Intex 28003E Deluxe Pool Maintenance Kit for Above Ground Pools,$38.79,0
by.RHO 2inx105in Screen Repair Kit. 3-Layer Strong Adhesive & Waterproof Ideal for Covering up Holes and Tears Instantly. Screen Repair Tape for Window and Door Screen. Fiberglass Cloth Mesh.,$8.99,0
"Bondhus 20199 Balldriver L-Wrench Double Pack, 10999 (1.5-10mm) and 10937 (0.050-3/8-Inch)",$14.01,0
"Alba Botanica Coconut Oil Hawaiian Clear Spray SPF 50 Sunscreen, 6 oz.",$11.25,0
Safavieh Madison Collection MAD603D Cream and Navy Distressed Medallion Runner (2'3in x 6'),$24.74,0
Safavieh Monaco Collection MNC243F Vintage Oriental Forest Green and Light Blue Distressed Area Rug (2'2in x 4'),$21.21,0
Safavieh Madison Collection MAD600C Cream and Light Grey Bohemian Chic Paisley Area Rug (2'3in x 4'),$19.03,0
"Safavieh MAD611B-26 Rug, 2'3in x 6', Cream/Multi",$23.54,0
"Wilton Easy Flex Silicone Spatula Set, Your Go-To Tools for Mixing, Folding, Scraping, Cooking and Serving., Blue, 3-Piece",$9.99,0
"Liquid I.V. Hydration Multiplier, Electrolyte Powder, Easy Open Packets, Supplement Drink Mix (Lemon Lime, 16 Count)",$24.95,0
"Sambucus Nature's Way Elderberry Gummies, Herbal Supplements with Vitamin C and Zinc, Gluten Free, Vegetarian, 60 Gummies",$35.00,0
